t,north,east,down,vel,roll,pitch,speed,throttle
15.63,81.0457,511.254,-21.702,13.4851,-22.7941,-1.88034,12.9422,0.0018
15.64,81.1435,510.843,-21.705,13.464,-22.5898,-1.87723,12.9422,0.0018
15.65,81.2381,510.431,-21.7076,13.4436,-22.3819,-1.87702,12.9422,0.0018
15.66,81.2381,510.431,-21.7076,13.4436,-22.1746,-1.87479,12.9422,0.0018
15.67,81.3296,510.018,-21.71,13.4231,-21.9242,-1.87335,12.9422,0.0018
15.68,81.3296,510.018,-21.71,13.4231,-21.7136,-1.87776,12.9422,0.0018
15.69,81.4394,509.501,-21.7127,13.3986,-21.5455,-1.87787,12.9422,0.0018
15.7,81.5238,509.087,-21.7145,13.3794,-21.2978,-1.87859,12.9422,0.0018
15.71,81.5238,509.087,-21.7145,13.3794,-21.1297,-1.88244,12.8336,0.0017
15.72,81.6051,508.673,-21.7161,13.3599,-20.918,-1.89063,12.8336,0.0017
15.73,81.6051,508.673,-21.7161,13.3599,-20.7036,-1.89796,12.8336,0.0017
15.74,81.6834,508.258,-21.7175,13.3414,-20.4494,-1.89904,12.8336,0.0017
15.75,81.7586,507.843,-21.7188,13.3243,-20.2846,-1.90624,12.8336,0.0017
15.76,81.7586,507.843,-21.7188,13.3243,-20.0279,-1.91357,12.7505,0.0017
15.77,81.8308,507.427,-21.7199,13.3059,-19.8657,-1.91776,12.7505,0.0017
15.78,81.8308,507.427,-21.7199,13.3059,-19.6584,-1.92903,12.7505,0.0017
15.79,81.9169,506.908,-21.721,13.2827,-19.4479,-1.93516,12.7505,0.0017
15.8,81.9169,506.908,-21.721,13.2827,-19.2433,-1.94301,12.7505,0.0017
15.81,81.9799,506.493,-21.7223,13.2631,-19.0406,-1.94709,12.6495,0.0017
15.82,82.0327,506.081,-21.7249,13.2401,-18.8369,-1.94899,12.6495,0.0017
15.83,82.0327,506.081,-21.7249,13.2401,-18.6326,-1.94506,12.6495,0.0017
15.84,82.0833,505.669,-21.7274,13.2175,-18.3842,-1.94867,12.6495,0.0017
15.85,82.0833,505.669,-21.7274,13.2175,-18.2225,-1.9495,12.6495,0.0017
15.86,82.1317,505.257,-21.7298,13.1955,-18.0154,-1.95292,12.6495,0.0017
15.87,82.1779,504.844,-21.732,13.175,-17.8135,-1.95722,12.6495,0.0017
15.88,82.1779,504.844,-21.732,13.175,-17.6921,-1.95763,12.6495,0.0017
15.89,82.2325,504.329,-21.7344,13.1511,-17.439,-1.96646,12.6495,0.0017
15.9,82.2325,504.329,-21.7344,13.1511,-17.2768,-1.97592,12.6495,0.0017
15.91,82.2737,503.916,-21.736,13.1314,-17.0729,-1.99046,12.5945,0.0017
15.92,82.3127,503.503,-21.7375,13.1119,-16.8686,-1.99724,12.5945,0.0017
15.93,82.3127,503.503,-21.7375,13.1119,-16.6648,-2.00217,12.5945,0.0017
15.94,82.3496,503.09,-21.739,13.0931,-16.4611,-2.01194,12.5945,0.0017
15.95,82.3496,503.09,-21.739,13.0931,-16.2562,-2.0248,12.5945,0.0017
15.96,82.3843,502.677,-21.7404,13.0737,-16.0121,-2.03845,12.4974,0.0017
15.97,82.3843,502.677,-21.7404,13.0737,-15.8539,-2.04558,12.4974,0.0017
15.98,82.4168,502.265,-21.7416,13.0551,-15.6513,-2.05245,12.4974,0.0017
15.99,82.4545,501.749,-21.743,13.0319,-15.4448,-2.06445,12.4974,0.0017
16,82.4545,501.749,-21.743,13.0319,-15.2471,-2.0742,12.4974,0.0017
16.01,82.4798,501.339,-21.7446,13.0126,-15.1691,-2.07555,12.4974,0.0017
16.02,82.4798,501.339,-21.7446,13.0126,-14.9725,-2.07608,12.3777,0.0016
16.03,82.496,500.933,-21.7475,12.9891,-14.743,-2.07412,12.3777,0.0016
16.04,82.496,500.933,-21.7475,12.9891,-14.5857,-2.07428,12.3777,0.0016
16.05,82.5109,500.528,-21.7502,12.9653,-14.3927,-2.07473,12.3777,0.0016
16.06,82.5243,500.122,-21.7527,12.9419,-14.1994,-2.07843,12.3777,0.0016
16.07,82.5243,500.122,-21.7527,12.9419,-14.0106,-2.07826,12.3905,0.0016
16.08,82.5363,499.717,-21.755,12.9204,-13.7785,-2.08465,12.3905,0.0016
16.09,82.5363,499.717,-21.755,12.9204,-13.623,-2.08372,12.3905,0.0016
16.1,82.5493,499.21,-21.758,12.8938,-13.4336,-2.09033,12.3905,0.0016
16.11,82.558,498.804,-21.7602,12.8743,-13.2427,-2.09909,12.3905,0.0016
16.12,82.558,498.804,-21.7602,12.8743,-13.0514,-2.10543,12.2311,0.0016
16.13,82.5653,498.398,-21.7623,12.8543,-12.8285,-2.11273,12.2311,0.0016
16.14,82.5653,498.398,-21.7623,12.8543,-12.644,-2.11702,12.2311,0.0016
16.15,82.5712,497.993,-21.7643,12.8353,-12.4935,-2.12594,12.2311,0.0016
16.16,82.5712,497.993,-21.7643,12.8353,-12.3084,-2.13873,12.2311,0.0016
16.17,82.5756,497.587,-21.7664,12.8161,-12.1218,-2.14145,12.2311,0.0016
16.18,82.5786,497.182,-21.7684,12.7968,-12.0143,-2.14679,12.2311,0.0016
16.19,82.5786,497.182,-21.7684,12.7968,-11.7971,-2.15586,12.2311,0.0016
16.2,82.5804,496.676,-21.771,12.7719,-11.6211,-2.16731,12.2311,0.0016
16.21,82.5804,496.676,-21.771,12.7719,-11.4804,-2.17552,12.2311,0.0016
16.22,82.5778,496.274,-21.7732,12.7512,-11.2701,-2.18127,12.2373,0.0016
16.23,82.5665,495.877,-21.7761,12.7272,-11.1325,-2.184,12.2373,0.0016
16.24,82.5665,495.877,-21.7761,12.7272,-10.9295,-2.18392,12.2373,0.0016
16.25,82.5546,495.48,-21.7789,12.7044,-10.7962,-2.18233,12.2373,0.0016
16.26,82.5546,495.48,-21.7789,12.7044,-10.6289,-2.18218,12.2373,0.0016
16.27,82.5419,495.083,-21.7816,12.6821,-10.4631,-2.18382,12.1128,0.0016
16.28,82.5419,495.083,-21.7816,12.6821,-10.2604,-2.18575,12.1128,0.0016
16.29,82.5284,494.686,-21.7842,12.6592,-10.1285,-2.18706,12.1128,0.0016
16.3,82.5284,494.686,-21.7842,12.6592,-10.0619,-2.18687,12.1128,0.0016
16.31,82.5105,494.19,-21.7874,12.6309,-9.89545,-2.18664,12.1128,0.0016
16.32,82.4953,493.794,-21.7899,12.6097,-9.72774,-2.19494,12.1128,0.0016
16.33,82.4953,493.794,-21.7899,12.6097,-9.56537,-2.20165,12.0335,0.0016
16.34,82.4793,493.397,-21.7923,12.5874,-9.3983,-2.20912,12.0335,0.0016
16.35,82.4793,493.397,-21.7923,12.5874,-9.23324,-2.20726,12.0335,0.0016
16.36,82.4625,493.001,-21.7947,12.565,-9.0758,-2.20987,12.0335,0.0016
16.37,82.4449,492.604,-21.7971,12.544,-8.91557,-2.21721,12.0335,0.0016
16.38,82.4449,492.604,-21.7971,12.544,-8.75369,-2.22232,11.9466,0.0016
16.39,82.4264,492.209,-21.7995,12.5242,-8.59056,-2.22911,11.9466,0.0016
16.4,82.4264,492.209,-21.7995,12.5242,-8.43793,-2.23524,11.9466,0.0016
16.41,82.4022,491.714,-21.8024,12.4995,-8.28513,-2.23743,11.9466,0.0016
16.42,82.4022,491.714,-21.8024,12.4995,-8.13157,-2.24073,11.9466,0.0016
16.43,82.3793,491.321,-21.8048,12.4778,-7.98707,-2.23534,11.9036,0.0015
16.44,82.3483,490.935,-21.8074,12.4517,-7.84728,-2.23013,11.9036,0.0015
16.45,82.3483,490.935,-21.8074,12.4517,-7.70133,-2.22691,11.9036,0.0015
16.46,82.3093,490.451,-21.8107,12.422,-7.55954,-2.22606,11.9036,0.0015
16.47,82.3093,490.451,-21.8107,12.422,-7.47612,-2.22759,11.9036,0.0015
16.48,82.2858,490.161,-21.8127,12.4048,-7.30453,-2.22584,11.8555,0.0015
16.49,82.2543,489.775,-21.8153,12.3813,-7.19052,-2.22748,11.8555,0.0015
16.5,82.2543,489.775,-21.8153,12.3813,-7.0496,-2.226,11.8555,0.0015
16.51,82.2146,489.291,-21.8186,12.3524,-6.87791,-2.22644,11.8555,0.0015
16.52,82.2146,489.291,-21.8186,12.3524,-6.74067,-2.22707,11.8555,0.0015
16.53,82.1825,488.905,-21.8211,12.3299,-6.59779,-2.23231,11.5309,0.0015
16.54,82.1825,488.905,-21.8211,12.3299,-6.45795,-2.23762,11.5309,0.0015
16.55,82.1501,488.518,-21.8237,12.3065,-6.34425,-2.23926,11.5309,0.0015
16.56,82.1174,488.132,-21.8261,12.2859,-6.1774,-2.24177,11.5309,0.0015
16.57,82.1174,488.132,-21.8261,12.2859,-6.0697,-2.24592,11.5309,0.0015
16.58,82.0843,487.746,-21.8287,12.2647,-6.01668,-2.24736,11.5309,0.0015
16.59,82.0843,487.746,-21.8287,12.2647,-5.85562,-2.2471,11.4386,0.0015
16.6,82.051,487.36,-21.8314,12.2447,-5.74737,-2.24792,11.4386,0.0015
16.61,82.051,487.36,-21.8314,12.2447,-5.59241,-2.25276,11.4386,0.0015
16.62,82.009,486.878,-21.8348,12.2192,-5.4875,-2.25941,11.4386,0.0015
16.63,81.9751,486.493,-21.8376,12.1993,-5.35874,-2.27316,11.4386,0.0015
16.64,81.9751,486.493,-21.8376,12.1993,-5.23872,-2.27586,11.5712,0.0015
16.65,81.9322,486.119,-21.8406,12.1742,-5.11608,-2.27418,11.5712,0.0015
16.66,81.9322,486.119,-21.8406,12.1742,-4.99791,-2.27425,11.5712,0.0015
16.67,81.8789,485.651,-21.8442,12.1451,-4.8864,-2.27453,11.5712,0.0015
16.68,81.847,485.37,-21.8463,12.1281,-4.77072,-2.27881,11.5712,0.0015
16.69,81.847,485.37,-21.8463,12.1281,-4.65522,-2.28769,11.4859,0.0015
16.7,81.8047,484.995,-21.8489,12.1062,-4.53881,-2.29078,11.4859,0.0015
16.71,81.8047,484.995,-21.8489,12.1062,-4.42521,-2.29825,11.4859,0.0015
16.72,81.752,484.526,-21.852,12.0792,-4.3114,-2.31075,11.4859,0.0015
16.73,81.752,484.526,-21.852,12.0792,-4.19804,-2.31817,11.4859,0.0015
16.74,81.7099,484.151,-21.8543,12.0582,-4.08814,-2.32472,11.4068,0.0015
16.75,81.668,483.775,-21.8565,12.0368,-4.02374,-2.32825,11.4068,0.0015
16.76,81.668,483.775,-21.8565,12.0368,-3.9144,-2.33505,11.4068,0.0015
16.77,81.6156,483.306,-21.8591,12.0101,-3.78053,-2.34084,11.4068,0.0015
16.78,81.6156,483.306,-21.8591,12.0101,-3.69331,-2.3493,11.4068,0.0015
16.79,81.5842,483.024,-21.8606,11.9961,-3.56508,-2.3583,11.445,0.0015
16.8,81.5424,482.649,-21.8625,11.9759,-3.46266,-2.37054,11.445,0.0015
16.81,81.5424,482.649,-21.8625,11.9759,-3.38002,-2.3764,11.445,0.0015
16.82,81.4902,482.18,-21.8647,11.9509,-3.26396,-2.3876,11.445,0.0015
16.83,81.4902,482.18,-21.8647,11.9509,-3.18611,-2.3952,11.445,0.0015
16.84,81.4484,481.804,-21.8662,11.9314,-3.06787,-2.40267,11.3534,0.0015
16.85,81.4484,481.804,-21.8662,11.9314,-2.97779,-2.39864,11.3534,0.0015
16.86,81.4007,481.442,-21.869,11.9048,-2.95909,-2.39795,11.3534,0.0015
16.87,81.4007,481.442,-21.869,11.9048,-2.86719,-2.39869,11.3534,0.0015
16.88,81.3415,480.987,-21.8723,11.8729,-2.77846,-2.40159,11.3534,0.0015
16.89,81.3063,480.714,-21.8741,11.8545,-2.68791,-2.39182,11.3534,0.0015
16.9,81.3063,480.714,-21.8741,11.8545,-2.6007,-2.38919,11.2357,0.0015
16.91,81.2597,480.35,-21.8764,11.8296,-2.51376,-2.38238,11.2357,0.0015
16.92,81.2597,480.35,-21.8764,11.8296,-2.42806,-2.38067,11.2357,0.0015
16.93,81.2018,479.894,-21.8791,11.8001,-2.3416,-2.38403,11.2357,0.0015
16.94,81.1558,479.529,-21.8811,11.7785,-2.25596,-2.3868,11.2357,0.0015
16.95,81.1558,479.529,-21.8811,11.7785,-2.17144,-2.39078,11.2192,0.0015
16.96,81.11,479.163,-21.8831,11.7556,-2.08749,-2.39029,11.2192,0.0015
16.97,81.11,479.163,-21.8831,11.7556,-2.00668,-2.38909,11.2192,0.0015
16.98,81.0645,478.798,-21.885,11.7347,-1.9268,-2.39084,11.2192,0.0015
16.99,81.0645,478.798,-21.885,11.7347,-1.8453,-2.39507,11.2192,0.0015
17,81.0192,478.433,-21.8868,11.7141,-1.77177,-2.39864,11.1851,0.0015
17.01,80.9742,478.067,-21.8885,11.693,-1.69762,-2.40245,11.1851,0.0015
17.02,80.9742,478.067,-21.8885,11.693,-1.6187,-2.40759,11.1851,0.0015
17.03,80.9181,477.61,-21.8905,11.6661,-1.5452,-2.40668,11.1851,0.0015
17.04,80.9181,477.61,-21.8905,11.6661,-1.47497,-2.40637,11.1851,0.0015
17.05,80.8735,477.245,-21.892,11.6453,-1.42044,-2.40741,10.9171,0.0015
17.06,80.8241,476.893,-21.894,11.6177,-1.37217,-2.40325,10.9171,0.0015
17.07,80.8241,476.893,-21.894,11.6177,-1.30579,-2.39213,10.9171,0.0015
17.08,80.7751,476.54,-21.8959,11.5902,-1.23607,-2.38313,10.9171,0.0015
17.09,80.7751,476.54,-21.8959,11.5902,-1.17225,-2.37731,10.9171,0.0015
17.1,80.7267,476.186,-21.8978,11.564,-1.10015,-2.36777,10.9171,0.0015
17.11,80.7267,476.186,-21.8978,11.564,-1.03571,-2.36354,10.9171,0.0015
17.12,80.6667,475.743,-21.8998,11.5336,-0.986731,-2.36271,10.9171,0.0015
17.13,80.6192,475.389,-21.9014,11.5105,-0.914316,-2.36605,10.9171,0.0015
17.14,80.6192,475.389,-21.9014,11.5105,-0.851399,-2.37117,10.9171,0.0015
17.15,80.5722,475.034,-21.9029,11.4877,-0.810419,-2.37368,10.9024,0.0015
17.16,80.5722,475.034,-21.9029,11.4877,-0.740252,-2.37601,10.9024,0.0015
17.17,80.5255,474.678,-21.9044,11.4654,-0.69625,-2.37893,10.9024,0.0015
17.18,80.5255,474.678,-21.9044,11.4654,-0.661367,-2.38595,10.9024,0.0015
17.19,80.4793,474.323,-21.9058,11.444,-0.6194,-2.39133,10.9024,0.0015
17.2,80.422,473.878,-21.9076,11.4172,-0.566184,-2.39219,10.9024,0.0015
17.21,80.422,473.878,-21.9076,11.4172,-0.508119,-2.39747,10.8411,0.0015
17.22,80.3878,473.611,-21.9086,11.4018,-0.465892,-2.39935,10.8411,0.0015
17.23,80.3878,473.611,-21.9086,11.4018,-0.416378,-2.40752,10.8411,0.0015
17.24,80.3313,473.167,-21.9101,11.3755,-0.369461,-2.41267,10.8411,0.0015
17.25,80.2864,472.811,-21.9112,11.3559,-0.322133,-2.41754,10.8411,0.0015
17.26,80.2864,472.811,-21.9112,11.3559,-0.273526,-2.4204,10.7299,0.0014
17.27,80.2373,472.467,-21.9121,11.3299,-0.227782,-2.41573,10.7299,0.0014
17.28,80.2373,472.467,-21.9121,11.3299,-0.1843,-2.41389,10.7299,0.0014
17.29,80.1888,472.122,-21.9128,11.3061,-0.144281,-2.41081,10.7299,0.0014
17.3,80.1888,472.122,-21.9128,11.3061,-0.104808,-2.40534,10.7299,0.0014
17.31,80.1408,471.777,-21.9135,11.2817,-0.0602974,-2.40265,10.7653,0.0015
17.32,80.0934,471.431,-21.9141,11.2583,-0.0117561,-2.40498,10.7653,0.0015
17.33,80.0934,471.431,-21.9141,11.2583,0.0263167,-2.41223,10.7653,0.0015
17.34,80.0349,470.998,-21.9148,11.2301,0.0541925,-2.41854,10.7653,0.0015
17.35,80.0349,470.998,-21.9148,11.2301,0.0898673,-2.42955,10.7653,0.0015
17.36,79.9886,470.651,-21.9152,11.2088,0.122555,-2.44059,10.7308,0.0015
17.37,79.9427,470.304,-21.9154,11.1887,0.154068,-2.44589,10.7308,0.0015
17.38,79.9427,470.304,-21.9154,11.1887,0.194857,-2.45499,10.7308,0.0015
17.39,79.886,469.87,-21.9154,11.1649,0.23651,-2.47032,10.7308,0.0015
17.4,79.886,469.87,-21.9154,11.1649,0.273243,-2.48509,10.7308,0.0015
17.41,79.8523,469.609,-21.9152,11.1503,0.303765,-2.49441,10.6332,0.0015
17.42,79.8523,469.609,-21.9152,11.1503,0.342755,-2.51081,10.6332,0.0015
17.43,79.8077,469.261,-21.9148,11.1315,0.372326,-2.52177,10.6332,0.0015
17.44,79.7525,468.826,-21.9141,11.1085,0.418565,-2.54009,10.6332,0.0015
17.45,79.7525,468.826,-21.9141,11.1085,0.447612,-2.55064,10.6332,0.0015
17.46,79.7079,468.481,-21.9134,11.0893,0.473576,-2.56213,10.4928,0.0015
17.47,79.7079,468.481,-21.9134,11.0893,0.484893,-2.56575,10.4928,0.0015
17.48,79.6614,468.144,-21.9124,11.066,0.511075,-2.57394,10.4928,0.0015
17.49,79.6614,468.144,-21.9124,11.066,0.538642,-2.57759,10.4928,0.0015
17.5,79.6154,467.807,-21.9113,11.0442,0.573478,-2.57685,10.4928,0.0015
17.51,79.57,467.469,-21.9101,11.0226,0.606617,-2.58253,10.4928,0.0015
17.52,79.57,467.469,-21.9101,11.0226,0.630474,-2.59146,10.4928,0.0015
17.53,79.5251,467.13,-21.9087,11.0038,0.656099,-2.6081,10.4928,0.0015
17.54,79.5251,467.13,-21.9087,11.0038,0.6813,-2.6219,10.4928,0.0015
17.55,79.4696,466.706,-21.9068,10.9808,0.709151,-2.63619,10.4928,0.0015
17.56,79.4258,466.366,-21.9049,10.9645,0.732436,-2.6538,10.4928,0.0015
17.57,79.4258,466.366,-21.9049,10.9645,0.758837,-2.67063,10.3818,0.0015
17.58,79.3825,466.026,-21.9029,10.947,0.785644,-2.68585,10.3818,0.0015
17.59,79.3825,466.026,-21.9029,10.947,0.807598,-2.70469,10.3818,0.0015
17.6,79.3396,465.685,-21.9008,10.9317,0.831423,-2.72312,10.3818,0.0015
17.61,79.3396,465.685,-21.9008,10.9317,0.851756,-2.73905,10.3818,0.0015
17.62,79.2971,465.344,-21.8985,10.9173,0.877017,-2.76021,10.3772,0.0015
17.63,79.2551,465.003,-21.8959,10.9034,0.884544,-2.76742,10.3772,0.0015
17.64,79.2551,465.003,-21.8959,10.9034,0.902991,-2.78486,10.3772,0.0015
17.65,79.2031,464.576,-21.8925,10.8868,0.919831,-2.8036,10.3772,0.0015
17.66,79.2031,464.576,-21.8925,10.8868,0.935703,-2.82197,10.3772,0.0015
17.67,79.1614,464.238,-21.8897,10.873,0.951914,-2.83893,10.275,0.0015
17.68,79.1185,463.907,-21.8866,10.8543,0.970916,-2.84997,10.275,0.0015
17.69,79.1185,463.907,-21.8866,10.8543,0.983537,-2.85944,10.275,0.0015
17.7,79.0761,463.576,-21.8833,10.8352,1.00294,-2.86946,10.275,0.0015
17.71,79.0761,463.576,-21.8833,10.8352,1.01762,-2.88244,10.275,0.0015
17.72,79.0342,463.243,-21.8799,10.8185,1.02973,-2.8896,10.2394,0.0016
17.73,79.0342,463.243,-21.8799,10.8185,1.04318,-2.90354,10.2394,0.0016
17.74,78.9927,462.91,-21.8762,10.8034,1.05734,-2.91392,10.2394,0.0016
17.75,78.9927,462.91,-21.8762,10.8034,1.06166,-2.92048,10.2394,0.0016
17.76,78.9415,462.493,-21.8714,10.7858,1.07181,-2.9356,10.2394,0.0016
17.77,78.9011,462.159,-21.8671,10.7734,1.08546,-2.95333,10.2394,0.0016
17.78,78.9011,462.159,-21.8671,10.7734,1.09988,-2.97374,10.003,0.0016
17.79,78.8611,461.824,-21.8627,10.7617,1.10998,-2.98769,10.003,0.0016
17.8,78.8611,461.824,-21.8627,10.7617,1.12545,-2.99432,10.003,0.0016
17.81,78.8215,461.489,-21.858,10.7514,1.13585,-3.00738,10.003,0.0016
17.82,78.7823,461.153,-21.8532,10.7398,1.14232,-3.02375,10.003,0.0016
17.83,78.7823,461.153,-21.8532,10.7398,1.15083,-3.03769,10.2796,0.0016
17.84,78.7338,460.733,-21.8468,10.7287,1.16204,-3.057,10.2796,0.0016
17.85,78.7338,460.733,-21.8468,10.7287,1.17015,-3.08096,10.2796,0.0016
17.86,78.6955,460.396,-21.8415,10.72,1.17759,-3.10332,10.2796,0.0016
17.87,78.6955,460.396,-21.8415,10.72,1.18521,-3.1289,10.2796,0.0016
17.88,78.6575,460.06,-21.836,10.7131,1.19024,-3.15062,10.3012,0.0016
17.89,78.6182,459.733,-21.8306,10.7004,1.19296,-3.15905,10.3012,0.0016
17.9,78.6182,459.733,-21.8306,10.7004,1.20064,-3.16938,10.3012,0.0016
17.91,78.5794,459.405,-21.8251,10.6865,1.20461,-3.17836,10.3012,0.0016
17.92,78.5794,459.405,-21.8251,10.6865,1.20798,-3.18466,10.3012,0.0016
17.93,78.5409,459.077,-21.8192,10.6745,1.21397,-3.19861,10.1508,0.0016
17.94,78.5029,458.747,-21.8131,10.664,1.21721,-3.20989,10.1508,0.0016
17.95,78.5029,458.747,-21.8131,10.664,1.22277,-3.22298,10.1508,0.0016
17.96,78.456,458.334,-21.8052,10.6517,1.22385,-3.22787,10.1508,0.0016
17.97,78.456,458.334,-21.8052,10.6517,1.22957,-3.24107,10.1508,0.0016
17.98,78.4188,458.003,-21.7987,10.6427,1.23612,-3.24276,10.1581,0.0016
17.99,78.4188,458.003,-21.7987,10.6427,1.23906,-3.24512,10.1581,0.0016
18,78.382,457.672,-21.7921,10.6345,1.24647,-3.25084,10.1581,0.0016
18.01,78.3365,457.256,-21.7838,10.6251,1.24904,-3.25652,10.1581,0.0016
18.02,78.3365,457.256,-21.7838,10.6251,1.24816,-3.25995,10.1581,0.0016
18.03,78.3094,457.007,-21.7788,10.6187,1.24751,-3.26687,10.045,0.0016
18.04,78.3094,457.007,-21.7788,10.6187,1.2499,-3.27114,10.045,0.0016
18.05,78.2646,456.59,-21.7703,10.6103,1.25718,-3.27594,10.045,0.0016
18.06,78.2646,456.59,-21.7703,10.6103,1.25647,-3.28044,10.045,0.0016
18.07,78.2292,456.257,-21.7634,10.6037,1.26222,-3.28393,10.045,0.0016
18.08,78.1939,455.926,-21.7564,10.5959,1.26319,-3.28679,10.045,0.0016
18.09,78.1939,455.926,-21.7564,10.5959,1.26332,-3.28766,10.1252,0.0016
18.1,78.1585,455.601,-21.7493,10.585,1.2682,-3.28782,10.1252,0.0016
18.11,78.1585,455.601,-21.7493,10.585,1.26869,-3.28655,10.1252,0.0016
18.12,78.1236,455.276,-21.7422,10.5737,1.27039,-3.28463,10.1252,0.0016
18.13,78.089,454.95,-21.7351,10.5646,1.27196,-3.28458,10.1252,0.0016
18.14,78.089,454.95,-21.7351,10.5646,1.27598,-3.28432,10.1804,0.0016
18.15,78.0547,454.623,-21.7279,10.5557,1.27483,-3.28483,10.1804,0.0016
18.16,78.0547,454.623,-21.7279,10.5557,1.27248,-3.28532,10.1804,0.0016
18.17,78.0124,454.213,-21.7188,10.5452,1.27252,-3.2909,10.1804,0.0016
18.18,78.0124,454.213,-21.7188,10.5452,1.26953,-3.29575,10.1804,0.0016
18.19,77.9789,453.885,-21.7115,10.5389,1.26826,-3.30125,10.0993,0.0016
18.2,77.9457,453.556,-21.704,10.5323,1.26053,-3.30278,10.0993,0.0016
18.21,77.9457,453.556,-21.704,10.5323,1.25771,-3.3011,10.0993,0.0016
18.22,77.9128,453.226,-21.6966,10.5265,1.25378,-3.30154,10.0993,0.0016
18.23,77.9128,453.226,-21.6966,10.5265,1.25361,-3.30445,10.0993,0.0016
18.24,77.8803,452.896,-21.6891,10.5219,1.24915,-3.30572,10.0511,0.0016
18.25,77.8479,452.565,-21.6815,10.5171,1.24315,-3.30845,10.0511,0.0016
18.26,77.8479,452.565,-21.6815,10.5171,1.23677,-3.30671,10.0511,0.0016
18.27,77.8079,452.151,-21.6719,10.5106,1.23327,-3.30546,10.0511,0.0016
18.28,77.8079,452.151,-21.6719,10.5106,1.22631,-3.30024,10.0511,0.0016
18.29,77.7763,451.822,-21.6643,10.505,1.22665,-3.29986,10.1284,0.0017
18.3,77.7763,451.822,-21.6643,10.505,1.22246,-3.29408,10.1284,0.0017
18.31,77.7453,451.498,-21.657,10.495,1.22132,-3.28842,10.1284,0.0017
18.32,77.7453,451.498,-21.657,10.495,1.21978,-3.28543,10.1284,0.0017
18.33,77.7146,451.174,-21.6497,10.4874,1.21106,-3.28314,10.1284,0.0017
18.34,77.6841,450.849,-21.6424,10.4795,1.20172,-3.27927,10.1284,0.0017
18.35,77.6841,450.849,-21.6424,10.4795,1.19779,-3.27431,10.0806,0.0017
18.36,77.6538,450.523,-21.6349,10.4728,1.18654,-3.26824,10.0806,0.0017
18.37,77.6538,450.523,-21.6349,10.4728,1.18616,-3.26419,10.0806,0.0017
18.38,77.6163,450.115,-21.6257,10.4637,1.17895,-3.25948,10.0806,0.0017
18.39,77.5865,449.788,-21.6182,10.4582,1.17507,-3.25639,10.0806,0.0017
18.4,77.5865,449.788,-21.6182,10.4582,1.16815,-3.25322,9.9458,0.0017
18.41,77.5569,449.46,-21.6108,10.4525,1.15539,-3.24918,9.9458,0.0017
18.42,77.5569,449.46,-21.6108,10.4525,1.14739,-3.24171,9.9458,0.0017
18.43,77.5276,449.132,-21.6034,10.4486,1.14199,-3.23289,9.9458,0.0017
18.44,77.5276,449.132,-21.6034,10.4486,1.13164,-3.22793,9.9458,0.0017
18.45,77.4984,448.803,-21.596,10.4431,1.12249,-3.22452,9.85537,0.0017
18.46,77.4695,448.474,-21.5887,10.4387,1.11262,-3.22035,9.85537,0.0017
18.47,77.4695,448.474,-21.5887,10.4387,1.10786,-3.21797,9.85537,0.0017
18.48,77.4337,448.062,-21.5796,10.433,1.09672,-3.21257,9.85537,0.0017
18.49,77.4337,448.062,-21.5796,10.433,1.08896,-3.2104,9.85537,0.0017
18.5,77.4053,447.732,-21.5723,10.4296,1.08369,-3.20794,9.99166,0.0017
18.51,77.3779,447.41,-21.5647,10.4216,1.07665,-3.20457,9.99166,0.0017
18.52,77.3779,447.41,-21.5647,10.4216,1.06151,-3.19518,9.99166,0.0017
18.53,77.3506,447.088,-21.5571,10.4148,1.05402,-3.1915,9.99166,0.0017
18.54,77.3506,447.088,-21.5571,10.4148,1.04798,-3.19416,9.99166,0.0017
18.55,77.3235,446.764,-21.5495,10.4082,1.03861,-3.19044,10.0174,0.0017
18.56,77.3235,446.764,-21.5495,10.4082,1.02999,-3.18811,10.0174,0.0017
18.57,77.2966,446.44,-21.5419,10.4037,1.02445,-3.18606,10.0174,0.0017
18.58,77.2966,446.44,-21.5419,10.4037,1.01192,-3.18673,10.0174,0.0017
18.59,77.2631,446.033,-21.5323,10.396,1.0061,-3.18672,10.0174,0.0017
18.6,77.2366,445.708,-21.5246,10.3914,0.993662,-3.18978,10.0174,0.0017
18.61,77.2366,445.708,-21.5246,10.3914,0.982446,-3.19118,10.071,0.0017
18.62,77.2102,445.381,-21.5169,10.3881,0.969654,-3.19047,10.071,0.0017
18.63,77.2102,445.381,-21.5169,10.3881,0.962633,-3.18538,10.071,0.0017
18.64,77.1839,445.054,-21.5091,10.3847,0.952461,-3.18567,10.071,0.0017
18.65,77.1578,444.727,-21.5012,10.3819,0.942791,-3.18614,10.071,0.0017
18.66,77.1578,444.727,-21.5012,10.3819,0.927173,-3.19035,9.90267,0.0017
18.67,77.1318,444.399,-21.4933,10.3794,0.921465,-3.18838,9.90267,0.0017
18.68,77.1318,444.399,-21.4933,10.3794,0.907107,-3.17873,9.90267,0.0017
18.69,77.0995,443.989,-21.4834,10.3765,0.899298,-3.17289,9.90267,0.0017
18.7,77.0995,443.989,-21.4834,10.3765,0.881095,-3.16912,9.90267,0.0017
18.71,77.0738,443.661,-21.4756,10.3729,0.869531,-3.16259,9.9182,0.0017
