z0,vx0,i,u0_opt,u1_opt,u2_opt,x,z,v_abs,v_arg,vx,vz,gripx,gripz,aoa
1.35,10.25,47,3.93515e-05,0.109642,1.44502,2.36133,1.85232,6.71478,0.0160844,6.71391,0.107999,2.45463,1.46335,0.0935579
1.35,10.25,48,0.371991,0.109659,1.43974,2.49561,1.85448,6.76536,0.0209931,6.76387,0.142016,2.59097,1.46601,0.0886662
1.35,10.25,49,0.5,0.109667,1.43718,2.63089,1.85732,6.67283,0.0276046,6.67029,0.184178,2.72725,1.4691,0.0820628
1.35,10.5,0,5.8447e-08,0.173959,0.349066,-5,1.35,10.5,2.66261e-43,10.5,3.55939e-42,-4.60612,1.28031,0.173959
1.35,10.5,1,6.42353e-08,0.170469,0.349066,-4.79,1.35,10.8959,0.0728165,10.867,0.7927,-4.39636,1.27894,0.0976521
1.35,10.5,2,7.00698e-08,0.166978,0.349066,-4.57266,1.36585,11.0762,0.110918,11.0082,1.22604,-4.17927,1.29342,0.0560599
1.35,10.5,3,7.65376e-08,0.163487,0.349066,-4.3525,1.39037,11.1656,0.128891,11.073,1.43517,-3.95936,1.31657,0.0345959
1.35,10.5,4,8.42037e-08,0.159997,0.349066,-4.13104,1.41908,11.2177,0.136125,11.1139,1.52229,-3.73816,1.3439,0.0238718
1.35,10.5,5,9.3713e-08,0.156506,0.349066,-3.90876,1.44952,11.2539,0.137919,11.147,1.5472,-3.51615,1.37298,0.0185871
1.35,10.5,6,1.05971e-07,0.153015,0.349066,-3.68582,1.48047,11.2831,0.137038,11.1774,1.54138,-3.29348,1.40255,0.0159776
1.35,10.5,7,1.22453e-07,0.149525,0.349066,-3.46227,1.5113,11.3094,0.134862,11.2067,1.52059,-3.07021,1.43201,0.0146629
1.35,10.5,8,1.45873e-07,0.146034,0.349066,-3.23814,1.54171,11.3344,0.132065,11.2357,1.49253,-2.84635,1.46105,0.0139686
1.35,10.5,9,1.81994e-07,0.142543,0.349066,-3.01342,1.57156,11.3588,0.128973,11.2645,1.46093,-2.62192,1.48953,0.0135698
1.35,10.5,10,2.45949e-07,0.139053,0.349066,-2.78813,1.60078,11.3832,0.125742,11.2933,1.42757,-2.39692,1.51739,0.013311
1.35,10.5,11,3.97878e-07,0.135562,0.349066,-2.56227,1.62933,11.4075,0.122444,11.3221,1.39329,-2.17135,1.54457,0.0131181
1.35,10.5,12,0.675435,0.132071,0.349066,-2.33582,1.65719,11.432,0.119115,11.351,1.35851,-1.94521,1.57108,0.0129562
1.35,10.5,13,1,0.128581,0.349066,-2.1088,1.68436,11.1218,0.123397,11.0373,1.36892,-1.71849,1.59688,0.00518339
1.35,10.5,14,1,0.12509,0.349066,-1.88806,1.71174,10.386,0.133107,10.2942,1.37837,-1.49805,1.6229,-0.00801716
1.35,10.5,15,1,0.121599,0.358447,-1.68218,1.73931,9.61563,0.133933,9.52952,1.28401,-1.29334,1.64545,-0.0123341
1.35,10.5,16,1,0.118109,0.389701,-1.49159,1.76499,8.79651,0.13593,8.71537,1.19203,-1.10625,1.65768,-0.0178214
1.35,10.5,17,1,0.114618,0.436142,-1.31728,1.78883,7.92616,0.139545,7.84911,1.10247,-0.937777,1.66243,-0.0249268
1.35,10.5,18,1,0.111127,0.492943,-1.1603,1.81088,7.0021,0.145516,6.9281,1.01533,-0.789101,1.66184,-0.0343888
1.35,10.5,19,4.74127e-07,0.107637,0.555519,-1.02173,1.83119,6.02199,0.155156,5.94965,0.9306,-0.661188,1.65796,-0.0475191
1.35,10.5,20,2.70331e-07,0.104146,0.618734,-0.902742,1.8498,6.00988,0.122505,5.96484,0.7344,-0.554544,1.65293,-0.0183592
1.35,10.5,21,1.98693e-07,0.100655,0.697689,-0.783445,1.86449,6.00414,0.0897587,5.97997,0.5382,-0.452642,1.63961,0.0108965
1.35,10.5,22,0.0700338,0.0971645,0.791963,-0.663846,1.87525,6,0.0638546,5.98777,0.382867,-0.356572,1.61916,0.0333099
1.35,10.5,23,0.111278,0.0936738,0.902865,-0.54409,1.88291,6,0.0444742,5.99407,0.266757,-0.268057,1.59342,0.0491996
1.35,10.5,24,0.134978,0.0901832,1.03146,-0.424209,1.88824,6,0.0298145,5.99733,0.17886,-0.188708,1.56492,0.0603687
1.35,10.5,25,0.150352,0.0866925,1.1776,-0.304262,1.89182,6,0.0184674,5.99898,0.110798,-0.11959,1.537,0.0682251
1.35,10.5,26,0.160729,0.0832018,1.3398,-0.184283,1.89404,6,0.00944395,5.99973,0.0566628,-0.0606602,1.51362,0.0737579
1.35,10.5,27,0.167876,0.0797112,1.51522,-0.064288,1.89517,6,0.00205009,5.99999,0.0123006,-0.0103393,1.49882,0.0776611
1.35,10.5,28,0.172869,0.0762205,1.69988,0.0557118,1.89542,6,-0.00420105,5.99995,-0.0252062,0.0345764,1.49597,0.0804215
1.35,10.5,29,0.176401,0.0727298,1.8891,0.175711,1.89491,6,-0.00965081,5.99972,-0.057904,0.0784645,1.50691,0.0823806
1.35,10.5,30,0.178933,0.0692391,2.0783,0.295705,1.89375,6,-0.0145385,5.99937,-0.0872278,0.125959,1.53156,0.0837776
1.35,10.5,31,2.97343e-06,0.0657485,2.26377,0.415692,1.89201,6,-0.0190318,5.99891,-0.114184,0.180933,1.56814,0.0847803
1.35,10.5,32,3.16108e-06,0.0622578,2.44346,0.535671,1.88972,6.03465,-0.0234925,6.03298,-0.141756,0.245844,1.61404,0.0857503
1.35,10.5,33,3.37094e-06,0.0657485,2.25037,0.65633,1.88689,6.07033,-0.0272963,6.06807,-0.165677,0.425931,1.55991,0.0930448
1.35,10.5,34,3.61077e-06,0.0692391,2.08797,0.777692,1.88358,6.11103,-0.0285814,6.10853,-0.174638,0.60445,1.52304,0.0978205
1.35,10.5,35,3.88736e-06,0.0727298,1.95154,0.899862,1.88008,6.15548,-0.028029,6.15306,-0.172509,0.778596,1.49891,0.100759
1.35,10.5,36,4.20971e-06,0.0762205,1.83846,1.02292,1.87663,6.20264,-0.0261427,6.20052,-0.162135,0.946812,1.48394,0.102363
1.35,10.5,37,4.58992e-06,0.0797112,1.74618,1.14693,1.87339,6.25169,-0.0232945,6.25,-0.145617,1.10872,1.47522,0.103006
1.35,10.5,38,5.04475e-06,0.0832018,1.67192,1.27193,1.87048,6.30203,-0.0197591,6.3008,-0.124514,1.26477,1.47054,0.102961
1.35,10.5,39,5.5981e-06,0.0866925,1.61284,1.39795,1.86799,6.35317,-0.0157383,6.35238,-0.0999837,1.4158,1.46839,0.102431
1.35,10.5,40,6.28523e-06,0.0901832,1.56626,1.525,1.86599,6.40477,-0.01138,6.40435,-0.0728845,1.56283,1.46778,0.101563
1.35,10.5,41,7.16051e-06,0.0936738,1.52979,1.65308,1.86453,6.45657,-0.00679217,6.45642,-0.0438538,1.70679,1.46815,0.100466
1.35,10.5,42,8.31225e-06,0.0971645,1.50141,1.78221,1.86365,6.5084,-0.00205316,6.50838,-0.0133627,1.84852,1.46919,0.0992177
1.35,10.5,43,9.89426e-06,0.100655,1.4795,1.91238,1.86339,6.56011,0.00278059,6.56009,0.0182409,1.98869,1.47073,0.0978746
1.35,10.5,44,1.22005e-05,0.104146,1.46273,2.04358,1.86375,6.61164,0.00766866,6.61145,0.0507019,2.12783,1.47272,0.0964772
1.35,10.5,45,1.58734e-05,0.107637,1.45009,2.17581,1.86477,6.66291,0.0125824,6.66239,0.0838335,2.26635,1.47515,0.0950541
1.35,10.5,46,2.26496e-05,0.111127,1.44081,2.30906,1.86644,6.7139,0.0175019,6.71287,0.1175,2.40457,1.47801,0.0936253
1.35,10.5,47,3.96394e-05,0.114618,1.43432,2.44332,1.86879,6.76457,0.0224131,6.76287,0.151602,2.5427,1.48134,0.0922047
1.35,10.5,48,0.377664,0.114635,1.4302,2.57857,1.87182,6.81493,0.0273068,6.81239,0.186071,2.67956,1.48478,0.0873278
1.35,10.5,49,0.5,0.114643,1.4282,2.71482,1.87555,6.71846,0.0341918,6.71453,0.229672,2.81659,1.48871,0.080451
1.35,10.75,0,6.35818e-08,0.170879,0.349066,-5,1.35,10.75,-4.55498e-44,10.75,-4.84499e-43,-4.60633,1.2791,0.170879
1.35,10.75,1,7.01534e-08,0.167388,0.349066,-4.785,1.35,11.1525,0.0738844,11.122,0.823244,-4.39158,1.27773,0.0935036
1.35,10.75,2,7.68564e-08,0.163897,0.349066,-4.56256,1.36646,11.3302,0.111596,11.2597,1.26178,-4.1694,1.29282,0.0523015
1.35,10.75,3,8.44263e-08,0.160407,0.349066,-4.33737,1.3917,11.4168,0.12881,11.3222,1.46653,-3.94446,1.31668,0.0315965
1.35,10.75,4,9.35952e-08,0.156916,0.349066,-4.11092,1.42103,11.4672,0.135385,11.3622,1.54775,-3.71828,1.34464,0.0215306
1.35,10.75,5,1.05262e-07,0.153425,0.349066,-3.88368,1.45199,11.5027,0.136725,11.3954,1.56781,-3.49131,1.37423,0.0167005
1.35,10.75,6,1.20802e-07,0.149935,0.349066,-3.65577,1.48334,11.532,0.135561,11.4262,1.55851,-3.26367,1.40422,0.0143735
1.35,10.75,7,1.42678e-07,0.146444,0.349066,-3.42724,1.51451,11.5586,0.13322,11.4562,1.53529,-3.03543,1.43402,0.0132241
1.35,10.75,8,1.76039e-07,0.142953,0.349066,-3.19812,1.54522,11.5841,0.130329,11.4859,1.50548,-2.80659,1.46336,0.0126238
1.35,10.75,9,2.34247e-07,0.139463,0.349066,-2.9684,1.57533,11.6093,0.127185,11.5155,1.47255,-2.57716,1.4921,0.0122778
1.35,10.75,10,3.69843e-07,0.135972,0.349066,-2.73809,1.60478,11.6343,0.123923,11.5451,1.43808,-2.34714,1.52018,0.0120489
1.35,10.75,11,0.408503,0.132481,0.349066,-2.50719,1.63354,11.6595,0.120608,11.5748,1.40282,-2.11654,1.54758,0.0118737
1.35,10.75,12,1,0.128991,0.349066,-2.2757,1.6616,11.5643,0.119925,11.4813,1.38353,-1.88534,1.57428,0.00906556
1.35,10.75,13,1,0.1255,0.349066,-2.04607,1.68927,10.8593,0.131482,10.7656,1.42369,-1.65602,1.60058,-0.0059823
1.35,10.75,14,1,0.122009,0.349066,-1.83076,1.71774,10.1187,0.131457,10.0314,1.32635,-1.44102,1.6277,-0.00944794
1.35,10.75,15,1,0.118519,0.362643,-1.63013,1.74427,9.33095,0.132345,9.24935,1.2313,-1.24199,1.64759,-0.0138266
1.35,10.75,16,1,0.115028,0.39637,-1.44514,1.76889,8.4935,0.134458,8.41683,1.13858,-1.06087,1.65784,-0.0194301
1.35,10.75,17,1,0.111537,0.443926,-1.27681,1.79167,7.60384,0.138291,7.53125,1.04819,-0.8987,1.66115,-0.0267533
1.35,10.75,18,0.802042,0.108047,0.50048,-1.12618,1.81263,6.6595,0.14468,6.58992,0.960135,-0.756589,1.65965,-0.0366329
1.35,10.75,19,3.48957e-07,0.104556,0.561276,-0.994383,1.83183,6.01169,0.139345,5.95342,0.834991,-0.635382,1.65543,-0.034789
1.35,10.75,20,2.27354e-07,0.101065,0.627237,-0.875315,1.84853,6.00265,0.10662,5.96856,0.638791,-0.52942,1.64764,-0.00555477
1.35,10.75,21,0.0321194,0.0975746,0.708481,-0.755943,1.86131,6,0.0738322,5.98365,0.442591,-0.428292,1.63186,0.0237425
1.35,10.75,22,0.0959793,0.094084,0.804743,-0.63627,1.87016,6,0.0516114,5.99201,0.309531,-0.333098,1.60923,0.0424726
1.35,10.75,23,0.125602,0.0905933,0.918199,-0.51643,1.87635,6,0.0349547,5.99633,0.209686,-0.245774,1.58183,0.0556386
1.35,10.75,24,0.144176,0.0871026,1.04945,-0.396504,1.88054,6,0.0222041,5.99852,0.133214,-0.167864,1.55233,0.0648985
1.35,10.75,25,0.156548,0.083612,1.19794,-0.276533,1.88321,6,0.0121946,5.99955,0.0731655,-0.10022,1.52416,0.0714174
1.35,10.75,26,0.165006,0.0801213,1.36179,-0.156542,1.88467,6,0.00410799,5.99995,0.0246479,-0.0424964,1.50127,0.0760133
1.35,10.75,27,0.170882,0.0766306,1.53777,-0.036543,1.88516,6,-0.00262973,5.99998,-0.0157784,0.00723267,1.48757,0.0792604
1.35,10.75,28,0.175016,0.07314,1.72152,0.0834566,1.88485,6,-0.00842135,5.99979,-0.0505275,0.0524547,1.48605,0.0815613
1.35,10.75,29,0.177963,0.0696493,1.90813,0.203452,1.88384,6,-0.0135492,5.99945,-0.081293,0.0976533,1.49808,0.0831985
1.35,10.75,30,0.180093,0.0661586,2.09287,0.323441,1.88221,6,-0.0182114,5.99901,-0.109262,0.147328,1.52307,0.08437
1.35,10.75,31,2.98035e-06,0.062668,2.27201,0.443421,1.88003,6,-0.0225467,5.99847,-0.135269,0.205011,1.55884,0.0852147
1.35,10.75,32,3.16858e-06,0.0591773,2.44346,0.563391,1.87732,6.035,-0.0268615,6.03282,-0.162089,0.272716,1.60253,0.0860387
1.35,10.75,33,3.379e-06,0.062668,2.25037,0.684047,1.87408,6.07093,-0.0305579,6.0681,-0.185486,0.452642,1.54781,0.0932258
1.35,10.75,34,3.61942e-06,0.0661586,2.08797,0.805409,1.87037,6.11178,-0.0317619,6.1087,-0.194089,0.631058,1.51037,0.0979205
1.35,10.75,35,3.89665e-06,0.0696493,1.95154,0.927583,1.86649,6.15629,-0.0311491,6.15331,-0.191732,0.805143,1.48569,0.100798
1.35,10.75,36,4.21971e-06,0.07314,1.83846,1.05065,1.86265,6.20346,-0.0292187,6.20081,-0.181231,0.973329,1.4702,0.102359
1.35,10.75,37,4.60072e-06,0.0766306,1.74618,1.17467,1.85903,6.25247,-0.0263391,6.2503,-0.164665,1.13523,1.46098,0.10297
1.35,10.75,38,5.05649e-06,0.0801213,1.67192,1.29967,1.85574,6.30272,-0.022782,6.30108,-0.143576,1.29127,1.45582,0.102903
1.35,10.75,39,5.61094e-06,0.083612,1.61284,1.42569,1.85286,6.35375,-0.0187471,6.35263,-0.119107,1.44232,1.45321,0.102359
1.35,10.75,40,6.29942e-06,0.0871026,1.56626,1.55275,1.85048,6.40521,-0.0143804,6.40455,-0.0921065,1.58935,1.45216,0.101483
1.35,10.75,41,7.17637e-06,0.0905933,1.52979,1.68084,1.84864,6.45687,-0.00978856,6.45656,-0.0632024,1.73333,1.4521,0.100382
1.35,10.75,42,8.33027e-06,0.094084,1.50141,1.80997,1.84738,6.50853,-0.00504866,6.50845,-0.0328592,1.87506,1.45271,0.0991326
1.35,10.75,43,9.91519e-06,0.0975746,1.4795,1.94014,1.84672,6.56008,-0.000216331,6.56008,-0.00141915,2.01524,1.45383,0.097791
1.35,10.75,44,1.22256e-05,0.101065,1.46273,2.07134,1.84669,6.61144,0.00466872,6.61137,0.0308668,2.15438,1.45541,0.0963966
1.35,10.75,45,1.5905e-05,0.104556,1.45009,2.20357,1.84731,6.66254,0.00957835,6.66223,0.0638152,2.29291,1.45741,0.0949776
1.35,10.75,46,2.26931e-05,0.108047,1.44081,2.33681,1.84858,6.71335,0.0144929,6.71264,0.0972926,2.43113,1.45986,0.0935537
1.35,10.75,47,3.97123e-05,0.111537,1.43432,2.47106,1.85053,6.76385,0.0193988,6.76258,0.131203,2.56926,1.46277,0.0921385
1.35,10.75,48,0.377626,0.111554,1.4302,2.60632,1.85315,6.81403,0.024287,6.81203,0.165476,2.70611,1.4658,0.0872674
1.35,10.75,49,0.5,0.111563,1.4282,2.74256,1.85646,6.71731,0.031035,6.71408,0.208438,2.84313,1.46931,0.0805278
1.35,11,0,6.45969e-08,0.168882,0.349066,-5,1.35,11,-5.81154e-40,11,-1.20013e-38,-4.60648,1.27832,0.168882
1.35,11,1,7.13602e-08,0.165392,0.349066,-4.78,1.35,11.4135,0.0753862,11.3811,0.859604,-4.38673,1.27694,0.0900056
1.35,11,2,7.82147e-08,0.161901,0.349066,-4.55238,1.36719,11.5905,0.112945,11.5166,1.3063,-4.15936,1.29276,0.0489564
1.35,11,3,8.59586e-08,0.15841,0.349066,-4.32205,1.39332,11.6751,0.129534,11.5773,1.50809,-3.92929,1.31752,0.0288769
1.35,11,4,9.53595e-08,0.15492,0.349066,-4.0905,1.42348,11.7244,0.135534,11.6169,1.58419,-3.69801,1.34631,0.0193858
1.35,11,5,1.0735e-07,0.151429,0.349066,-3.85816,1.45516,11.7596,0.136474,11.6503,1.5999,-3.46595,1.37662,0.0149555
1.35,11,6,1.23358e-07,0.147938,0.349066,-3.62516,1.48716,11.7891,0.135064,11.6817,1.58744,-3.23322,1.40725,0.0128746
1.35,11,7,1.45952e-07,0.144448,0.349066,-3.39152,1.51891,11.8162,0.13258,11.7125,1.56201,-2.99987,1.43763,0.0118674
1.35,11,8,1.80521e-07,0.140957,0.349066,-3.15727,1.55015,11.8423,0.129611,11.743,1.5306,-2.7659,1.46751,0.0113465
1.35,11,9,2.41115e-07,0.137466,0.349066,-2.92241,1.58076,11.8682,0.126422,11.7735,1.49641,-2.53133,1.49675,0.0110444
1.35,11,10,3.83228e-07,0.133976,0.349066,-2.68694,1.61069,11.8941,0.123136,11.804,1.46089,-2.29616,1.52532,0.0108402
1.35,11,11,0.665184,0.130485,0.349066,-2.45086,1.63991,11.9201,0.119806,11.8346,1.42468,-2.06038,1.55317,0.0106796
1.35,11,12,1,0.126994,0.349066,-2.21417,1.6684,11.6331,0.123248,11.5448,1.43013,-1.82399,1.5803,0.00374626
1.35,11,13,1,0.123504,0.349066,-1.98327,1.697,10.9268,0.131745,10.8321,1.43539,-1.59341,1.60754,-0.00824132
1.35,11,14,1,0.120013,0.349066,-1.76663,1.72571,10.1901,0.131488,10.1021,1.33602,-1.37708,1.63489,-0.0114752
1.35,11,15,1,0.116522,0.373939,-1.56459,1.75243,9.40639,0.132087,9.32445,1.23885,-1.17777,1.6506,-0.0155646
1.35,11,16,1,0.113032,0.417741,-1.3781,1.77721,8.57316,0.133827,8.49651,1.1439,-0.996524,1.6572,-0.0207957
1.35,11,17,1,0.109541,0.475134,-1.20817,1.80009,7.68791,0.137162,7.6157,1.05118,-0.834603,1.65709,-0.0276206
1.35,11,18,0.857697,0.10605,0.541605,-1.05585,1.82111,6.7481,0.142849,6.67936,0.960686,-0.6932,1.65235,-0.0367989
1.35,11,19,3.67797e-07,0.10256,0.612271,-0.922267,1.84033,6.01227,0.140822,5.95275,0.843864,-0.573112,1.64516,-0.0382623
1.35,11,20,2.40258e-07,0.0990691,0.686676,-0.803212,1.8572,6.00294,0.108102,5.96789,0.647664,-0.470304,1.63545,-0.00903261
1.35,11,21,2.32449e-07,0.0955784,0.778194,-0.683854,1.87016,6,0.0753153,5.98299,0.451464,-0.373483,1.61783,0.0202632
1.35,11,22,0.0911593,0.0920878,0.886329,-0.564194,1.87919,6,0.05207,5.99187,0.312279,-0.283863,1.59385,0.0400177
1.35,11,23,0.122732,0.0885971,1.01257,-0.444357,1.88543,6,0.0346869,5.99639,0.208079,-0.203294,1.56623,0.0539102
1.35,11,24,0.142323,0.0851064,1.15697,-0.324429,1.88959,6,0.0214212,5.99862,0.128517,-0.133034,1.53835,0.0636853
1.35,11,25,0.155333,0.0816158,1.31833,-0.204456,1.89216,6,0.0110466,5.99963,0.0662783,-0.0732964,1.51428,0.0705691
1.35,11,26,0.164216,0.0781251,1.49406,-0.0844636,1.89349,6,0.00270146,5.99998,0.0162087,-0.022765,1.49828,0.0754236
1.35,11,27,0.170382,0.0746344,1.68033,0.035536,1.89381,6,-0.00421946,5.99995,-0.0253167,0.0215805,1.49406,0.0788539
1.35,11,28,0.174717,0.0711437,1.87255,0.155535,1.89331,6,-0.0101409,5.99969,-0.0608442,0.0641058,1.5039,0.0812846
1.35,11,29,0.177803,0.0676531,2.06609,0.275529,1.89209,6,-0.0153608,5.99929,-0.092161,0.109637,1.52811,0.0830138
1.35,11,30,2.80433e-06,0.0641624,2.25713,0.395515,1.89025,6,-0.0200882,5.99879,-0.120521,0.162394,1.5652,0.0842506
1.35,11,31,2.97154e-06,0.0606717,2.44346,0.51549,1.88784,6.03437,-0.024696,6.03253,-0.149009,0.225226,1.61261,0.0853677
1.35,11,32,3.15696e-06,0.0641624,2.25036,0.636141,1.88486,6.06985,-0.0286069,6.06736,-0.173616,0.405226,1.55824,0.0927694
1.35,11,33,3.36715e-06,0.0676531,2.08794,0.757488,1.88138,6.11037,-0.029969,6.10763,-0.183095,0.583685,1.52112,0.0976221
1.35,11,34,3.60735e-06,0.0711437,1.95148,0.879641,1.87772,6.15467,-0.0294721,6.15199,-0.181365,0.757791,1.49673,0.100616
1.35,11,35,3.88438e-06,0.0746344,1.83836,1.00268,1.87409,6.20169,-0.0276258,6.19932,-0.171305,0.925986,1.48152,0.10226
1.35,11,36,4.20721e-06,0.0781251,1.74601,1.12667,1.87067,6.25063,-0.0248068,6.24871,-0.155042,1.08789,1.47255,0.102932
1.35,11,37,4.58795e-06,0.0816158,1.67167,1.25164,1.86757,6.30086,-0.0212927,6.29943,-0.134152,1.24394,1.46764,0.102908
1.35,11,38,5.04338e-06,0.0851064,1.61249,1.37763,1.86488,6.3519,-0.0172876,6.35095,-0.109804,1.39499,1.46526,0.102394
1.35,11,39,5.5974e-06,0.0885971,1.56576,1.50465,1.86269,6.40341,-0.0129411,6.40287,-0.0828648,1.54205,1.46444,0.101538
1.35,11,40,6.28533e-06,0.0920878,1.52912,1.63271,1.86103,6.45512,-0.00836231,6.45489,-0.0539791,1.68605,1.4646,0.10045
1.35,11,41,7.16156e-06,0.0955784,1.50052,1.7618,1.85995,6.50686,-0.00363031,6.50682,-0.0236219,1.82784,1.46544,0.0992087
1.35,11,42,8.31452e-06,0.0990691,1.47833,1.89194,1.85948,6.5585,0.00119786,6.55849,0.00785616,1.96809,1.46679,0.0978712
1.35,11,43,9.89815e-06,0.10256,1.4612,2.02311,1.85964,6.60994,0.0060814,6.60982,0.0401975,2.10734,1.4686,0.0964784
1.35,11,44,1.22067e-05,0.10605,1.44812,2.15531,1.86044,6.66114,0.0109914,6.66073,0.0732137,2.246,1.47086,0.095059
1.35,11,45,1.58833e-05,0.109541,1.43826,2.28852,1.8619,6.71204,0.0159076,6.7112,0.106768,2.38441,1.47357,0.0936335
1.35,11,46,2.26664e-05,0.113032,1.43102,2.42275,1.86404,6.76264,0.020816,6.76118,0.140761,2.5228,1.47675,0.0922157
1.35,11,47,3.96739e-05,0.116522,1.42595,2.55797,1.86685,6.81293,0.0257073,6.81068,0.175123,2.66133,1.48044,0.0908151
1.35,11,48,0.382761,0.116539,1.42274,2.69418,1.87036,6.86289,0.0305751,6.85968,0.209801,2.79879,1.48428,0.0859641
1.35,11,49,0.5,0.116548,1.42118,2.83138,1.87455,6.76262,0.0375911,6.75784,0.254155,2.93659,1.48864,0.0789567
1.35,11.25,0,7.06236e-08,0.165958,0.349066,-5,1.35,11.25,-2.3242e-45,11.25,-3.03997e-44,-4.60669,1.27717,0.165958
1.35,11.25,1,7.83696e-08,0.162467,0.349066,-4.775,1.35,11.6698,0.0763696,11.6358,0.890352,-4.38194,1.27579,0.0860975
1.35,11.25,2,8.63419e-08,0.158976,0.349066,-4.54228,1.36781,11.844,0.113438,11.7678,1.34067,-4.14949,1.29223,0.0455385
1.35,11.25,3,9.55548e-08,0.155486,0.349066,-4.30693,1.39462,11.926,0.12924,11.8265,1.53702,-3.9144,1.31767,0.0262459
1.35,11.25,4,1.07042e-07,0.151995,0.349066,-4.0704,1.42536,11.974,0.134611,11.8657,1.60697,-3.67814,1.34704,0.0173841
1.35,11.25,5,1.22189e-07,0.148504,0.349066,-3.83308,1.4575,12.0089,0.135144,11.8994,1.618,-3.4411,1.37781,0.0133601
1.35,11.25,6,1.43368e-07,0.145014,0.349066,-3.5951,1.48986,12.0386,0.133498,11.9315,1.60236,-3.20339,1.4088,0.0115163
1.35,11.25,7,1.7546e-07,0.141523,0.349066,-3.35647,1.52191,12.0663,0.130883,11.9631,1.57477,-2.96505,1.43949,0.01064
1.35,11.25,8,2.31069e-07,0.138032,0.349066,-3.1172,1.5534,12.0932,0.127843,11.9945,1.54183,-2.72608,1.46961,0.0101895
1.35,11.25,9,3.59695e-07,0.134542,0.349066,-2.87731,1.58424,12.1199,0.124617,12.026,1.50644,-2.48648,1.49909,0.00992486
1.35,11.25,10,0.378364,0.131051,0.349066,-2.63679,1.61437,12.1467,0.12131,12.0574,1.46991,-2.24626,1.52785,0.0097411
1.35,11.25,11,1,0.12756,0.349066,-2.39564,1.64377,12.0741,0.120066,11.9871,1.4462,-2.00542,1.55589,0.00749457
1.35,11.25,12,1,0.12407,0.349066,-2.1559,1.67269,11.3986,0.130497,11.3017,1.48327,-1.76598,1.58345,-0.00642767
1.35,11.25,13,1,0.120579,0.349066,-1.92987,1.70236,10.6919,0.129533,10.6023,1.38108,-1.54026,1.61175,-0.00895355
1.35,11.25,14,1,0.117088,0.351125,-1.71782,1.72998,9.93978,0.129236,9.85689,1.281,-1.32873,1.63722,-0.0121474
1.35,11.25,15,1,0.113598,0.37868,-1.52068,1.7556,9.1398,0.129805,9.06291,1.18306,-1.13466,1.6508,-0.0162072
1.35,11.25,16,1,0.110107,0.423822,-1.33943,1.77926,8.28943,0.131543,8.21781,1.08727,-0.958948,1.65582,-0.0214356
1.35,11.25,17,1,0.106616,0.481312,-1.17507,1.801,7.38609,0.134936,7.31895,0.993627,-0.802822,1.65461,-0.0283194
1.35,11.25,18,0.634896,0.103126,0.546513,-1.02869,1.82088,6.42727,0.140822,6.36364,0.902112,-0.667369,1.64928,-0.0376962
1.35,11.25,19,3.41251e-07,0.0996351,0.614346,-0.901418,1.83892,6.01188,0.124904,5.96504,0.748955,-0.553244,1.64201,-0.0252687
1.35,11.25,20,2.27452e-07,0.0961444,0.691304,-0.782117,1.8539,6.00567,0.0921693,5.98018,0.552755,-0.450893,1.62964,0.00397513
1.35,11.25,21,0.0584649,0.0926537,0.784777,-0.662513,1.86495,6,0.0642853,5.98761,0.385446,-0.354556,1.60968,0.0283684
1.35,11.25,22,0.105513,0.0891631,0.895306,-0.542761,1.87266,6,0.0434501,5.99434,0.260618,-0.265847,1.58401,0.045713
1.35,11.25,23,0.131368,0.0856724,1.02396,-0.422874,1.87787,6,0.0277557,5.99769,0.166513,-0.186407,1.55526,0.0579167
1.35,11.25,24,0.148014,0.0821817,1.17056,-0.302921,1.8812,6,0.015673,5.99926,0.0940342,-0.11735,1.52686,0.0665087
1.35,11.25,25,0.159225,0.0786911,1.33359,-0.182935,1.88309,6,0.0061269,5.99989,0.0367612,-0.0586664,1.50288,0.0725642
1.35,11.25,26,0.16694,0.0752004,1.51015,-0.0629377,1.88382,6,-0.00163827,5.99999,-0.00982962,-0.00876561,1.48751,0.0768387
1.35,11.25,27,0.172325,0.0717097,1.69613,0.0570621,1.88362,6,-0.00815319,5.9998,-0.0489186,0.0356223,1.4842,0.0798629
1.35,11.25,28,0.176131,0.0682191,1.88671,0.177058,1.88265,6,-0.0137904,5.99943,-0.0827397,0.0789897,1.49485,0.0820094
1.35,11.25,29,0.178855,0.0647284,2.07711,0.297047,1.88099,6,-0.0188113,5.99894,-0.112861,0.126098,1.51936,0.0835397
1.35,11.25,30,2.83753e-06,0.0612377,2.26344,0.417026,1.87873,6,-0.0233994,5.99836,-0.140384,0.180914,1.55585,0.0846371
1.35,11.25,31,3.00684e-06,0.057747,2.44346,0.536993,1.87593,6.03468,-0.0278764,6.03234,-0.168203,0.245925,1.60155,0.0856234
1.35,11.25,32,3.19451e-06,0.0612377,2.25036,0.657639,1.87256,6.07039,-0.031691,6.06734,-0.192345,0.42577,1.54662,0.0929287
1.35,11.25,33,3.40721e-06,0.0647284,2.08794,0.778986,1.86871,6.11105,-0.0329803,6.10773,-0.201507,0.60413,1.50896,0.0977086
1.35,11.25,34,3.65025e-06,0.0682191,1.95148,0.901141,1.86468,6.1554,-0.0324289,6.15217,-0.199578,0.778178,1.48405,0.100648
