u0_opt,u1_opt,u2_opt,x,z,vel
1.90054e-05,0.0109399,0.423056,-0.660477,10.2887,10.6155
1.9483e-05,0.0100672,0.495685,-0.554392,10.2926,10.6274
1.99759e-05,0.00919455,0.593464,-0.448186,10.2964,10.6393
2.04944e-05,0.00832187,0.728742,-0.341857,10.3001,10.6512
2.10495e-05,0.0074492,0.918875,-0.235407,10.3037,10.6631
2.16511e-05,0.00657652,1.18034,-0.128835,10.3073,10.675
2.23066e-05,0.00570385,1.50536,-0.022142,10.3107,10.6869
2.30244e-05,0.00483117,1.83893,0.084673,10.3141,10.6988
2.38196e-05,0.0039585,2.11785,0.19161,10.3174,10.7107
2.47189e-05,0.00308582,2.32381,0.298668,10.3206,10.7226
2.56766e-05,0.00221315,2.44346,0.405847,10.3238,10.7345
2.66984e-05,0.00134048,2.44346,0.513148,10.3269,10.7464
2.77903e-05,0.000467801,2.44346,0.620571,10.3298,10.7583
2.89595e-05,-0.000404873,2.44346,0.728115,10.3327,10.7702
3.0214e-05,-0.00127755,2.44346,0.83578,10.3356,10.7821
3.15629e-05,-0.00215022,2.44346,0.943567,10.3383,10.7941
3.30169e-05,-0.0030229,2.44346,1.05147,10.3409,10.806
3.45879e-05,-0.00389557,2.44346,1.1595,10.3435,10.8179
3.62899e-05,-0.00476824,2.44346,1.26765,10.346,10.8299
3.81393e-05,-0.00564092,2.44346,1.37593,10.3484,10.8418
4.0155e-05,-0.00651359,2.44346,1.48432,10.3507,10.8537
4.23595e-05,-0.00738627,2.44346,1.59283,10.353,10.8657
4.47796e-05,-0.00825894,2.44346,1.70147,10.3551,10.8776
4.74471e-05,-0.00913162,2.44346,1.81023,10.3572,10.8896
5.04005e-05,-0.0100043,2.44346,1.9191,10.3592,10.9015
5.36869e-05,-0.010877,2.44346,2.0281,10.3611,10.9135
5.73642e-05,-0.0117496,2.44346,2.13722,10.3629,10.9254
6.15048e-05,-0.0126223,2.44346,2.24646,10.3646,10.9374
6.62004e-05,-0.013495,2.44346,2.35582,10.3663,10.9494
7.15692e-05,-0.0143677,2.44346,2.46531,10.3678,10.9614
7.77665e-05,-0.0152403,2.44346,2.57491,10.3693,10.9733
8.50011e-05,-0.016113,2.44346,2.68463,10.3707,10.9853
9.35617e-05,-0.0169857,2.44346,2.79448,10.372,10.9973
0.000103861,-0.0178584,2.44346,2.90445,10.3732,11.0093
0.000116516,-0.018731,2.44346,3.01453,10.3744,11.0213
0.0001325,-0.0196037,2.44346,3.12474,10.3754,11.0333
0.000153462,-0.0204764,2.44346,3.23507,10.3764,11.0453
0.000182514,-0.0213491,2.44346,3.34552,10.3772,11.0573
0.000226506,-0.0222217,2.44346,3.45609,10.378,11.0693
0.000305241,-0.0230944,2.44346,3.56678,10.3787,11.0813
0.000526906,-0.0239671,2.44346,3.67759,10.3793,11.0933
0.499999,-0.0248397,2.44346,3.78852,10.3799,11.1053
0.5,-0.0257124,2.44346,3.89957,10.3803,11.0204
0.5,-0.0265851,2.44346,4.00978,10.3806,10.9347
0.5,-0.0274578,2.44346,4.11912,10.3808,10.8483
0.5,-0.0283304,2.44346,4.22761,10.3809,10.7613
0.5,-0.0292031,2.44346,4.33522,10.3808,10.6737
0.5,-0.0300758,2.44346,4.44196,10.3806,10.5854
0.5,-0.0309484,2.44346,4.54781,10.3803,10.4966
0.5,-0.0318211,2.44346,4.65277,10.3797,10.4071
0.5,-0.0326938,2.44346,4.75684,10.3791,10.3171
0.5,-0.0335664,2.44346,4.86001,10.3783,10.2264
0.5,-0.0344391,2.44346,4.96227,10.3773,10.1352
0.499999,-0.0353117,2.44346,5.06362,10.3762,10.0434
0.499999,-0.0361842,2.44346,5.16404,10.375,9.95096
0.499997,-0.0370562,2.44346,5.26354,10.3736,9.85794
0.249306,-0.0370481,2.44346,5.36211,10.3721,9.76432
0.25,-0.0370437,2.44346,5.45974,10.3704,9.75012
6.11533e-06,0.0265584,0.592556,-5,10.1,10.25
6.15505e-06,0.027431,0.349066,-4.8975,10.1,10.2792
6.20881e-06,0.0283037,0.349066,-4.79471,10.1011,10.3059
6.27597e-06,0.0291764,0.349066,-4.69168,10.1032,10.3304
6.35614e-06,0.0300491,0.349066,-4.58841,10.1059,10.353
6.4491e-06,0.0309217,0.349066,-4.48493,10.1092,10.3741
6.55479e-06,0.0317944,0.349066,-4.38126,10.113,10.3939
6.67329e-06,0.0326671,0.349066,-4.2774,10.1171,10.4128
6.80477e-06,0.0335397,0.349066,-4.17337,10.1216,10.4308
6.9495e-06,0.0344124,0.349066,-4.06917,10.1264,10.4483
7.10785e-06,0.0352851,0.349066,-3.96481,10.1313,10.4652
7.2809e-06,0.0344124,0.349066,-3.86028,10.1365,10.4818
7.46835e-06,0.0335397,0.349066,-3.7556,10.1419,10.4973
7.67081e-06,0.0326671,0.349066,-3.65077,10.1474,10.5119
7.88896e-06,0.0317944,0.349066,-3.5458,10.1529,10.5259
8.1235e-06,0.0309217,0.349066,-3.44069,10.1585,10.5393
8.3752e-06,0.030049,0.349066,-3.33545,10.1641,10.5524
8.64481e-06,0.0291764,0.349066,-3.23007,10.1697,10.5651
8.93313e-06,0.0283037,0.349066,-3.12457,10.1753,10.5776
9.24091e-06,0.027431,0.349066,-3.01894,10.1808,10.5899
9.56889e-06,0.0265583,0.349066,-2.91318,10.1863,10.6021
9.9177e-06,0.0256857,0.349066,-2.8073,10.1918,10.6142
1.02879e-05,0.024813,0.349066,-2.70129,10.1971,10.6263
1.06798e-05,0.0239403,0.349066,-2.59516,10.2024,10.6382
1.10937e-05,0.0230676,0.349066,-2.48891,10.2077,10.6502
1.15293e-05,0.022195,0.349066,-2.38253,10.2128,10.6621
1.19862e-05,0.0213223,0.349066,-2.27603,10.2179,10.6739
1.24634e-05,0.0204496,0.349066,-2.16941,10.2229,10.6858
1.29596e-05,0.019577,0.349066,-2.06267,10.2279,10.6977
1.34729e-05,0.0187043,0.349066,-1.9558,10.2328,10.7095
1.40006e-05,0.0178316,0.349066,-1.84881,10.2375,10.7213
1.45398e-05,0.0169589,0.349066,-1.7417,10.2423,10.7332
1.5087e-05,0.0160863,0.349066,-1.63447,10.2469,10.745
1.56384e-05,0.0152136,0.349066,-1.52712,10.2514,10.7568
1.61898e-05,0.0143409,0.349066,-1.41964,10.2559,10.7687
1.67377e-05,0.0134682,0.349066,-1.31205,10.2603,10.7805
1.72787e-05,0.0125956,0.349066,-1.20433,10.2646,10.7923
1.78107e-05,0.0117229,0.349066,-1.09649,10.2689,10.8041
1.83328e-05,0.0108502,0.349066,-0.988526,10.273,10.816
1.8846e-05,0.00997753,0.349066,-0.880443,10.2771,10.8278
1.93536e-05,0.00910486,0.358182,-0.772238,10.2811,10.8397
1.98605e-05,0.00823218,0.413707,-0.663912,10.285,10.8515
2.03744e-05,0.00735951,0.486849,-0.555465,10.2888,10.8634
2.09052e-05,0.00648684,0.586135,-0.446896,10.2926,10.8752
2.14649e-05,0.00561416,0.72495,-0.338205,10.2962,10.8871
2.20661e-05,0.00474149,0.92243,-0.229394,10.2998,10.8989
2.27198e-05,0.00386881,1.19662,-0.120461,10.3033,10.9108
2.34345e-05,0.00299614,1.53662,-0.0114069,10.3067,10.9226
2.42199e-05,0.00212346,1.87837,0.0977685,10.3101,10.9345
2.50947e-05,0.00125079,2.15604,0.207065,10.3133,10.9464
2.60927e-05,0.000378114,2.35657,0.316483,10.3165,10.9582
2.716e-05,-0.00049456,2.44346,0.426022,10.3196,10.9701
2.83039e-05,-0.00136723,2.44346,0.535682,10.3226,10.982
2.95326e-05,-0.00223991,2.44346,0.645463,10.3255,10.9939
3.08555e-05,-0.00311258,2.44346,0.755365,10.3283,11.0058
3.22835e-05,-0.00398526,2.44346,0.865389,10.3311,11.0176
3.38292e-05,-0.00485793,2.44346,0.975533,10.3337,11.0295
3.55072e-05,-0.00573061,2.44346,1.0858,10.3363,11.0414
3.73348e-05,-0.00660328,2.44346,1.19618,10.3388,11.0533
3.93324e-05,-0.00747596,2.44346,1.30669,10.3412,11.0652
4.15245e-05,-0.00834863,2.44346,1.41732,10.3435,11.0771
4.39403e-05,-0.0092213,2.44346,1.52807,10.3458,11.0891
4.66156e-05,-0.010094,2.44346,1.63894,10.3479,11.101
4.95942e-05,-0.0109667,2.44346,1.74993,10.35,11.1129
5.2931e-05,-0.0118393,2.44346,1.86104,10.3519,11.1248
5.66952e-05,-0.012712,2.44346,1.97227,10.3538,11.1367
6.09759e-05,-0.0135847,2.44346,2.08362,10.3556,11.1487
6.58902e-05,-0.0144573,2.44346,2.1951,10.3573,11.1606
7.15956e-05,-0.01533,2.44346,2.30669,10.359,11.1725
7.83099e-05,-0.0162027,2.44346,2.41841,10.3605,11.1845
8.63457e-05,-0.0170754,2.44346,2.53024,10.362,11.1964
9.61711e-05,-0.017948,2.44346,2.6422,10.3633,11.2084
0.000108529,-0.0188207,2.44346,2.75427,10.3646,11.2203
0.000124689,-0.0196934,2.44346,2.86647,10.3658,11.2323
0.000147072,-0.0205661,2.44346,2.97879,10.3669,11.2442
0.000181093,-0.0214387,2.44346,3.09123,10.3679,11.2562
0.00024284,-0.0223114,2.44346,3.20378,10.3688,11.2682
0.000427145,-0.0231841,2.44346,3.31646,10.3697,11.2802
0.5,-0.0240568,2.44346,3.42926,10.3704,11.2921
0.5,-0.0249294,2.44346,3.54218,10.3711,11.2084
0.5,-0.0258021,2.44346,3.65426,10.3716,11.124
0.5,-0.0266748,2.44346,3.7655,10.372,11.0389
0.5,-0.0275475,2.44346,3.87589,10.3723,10.9532
0.5,-0.0284201,2.44346,3.98543,10.3724,10.8668
0.5,-0.0292928,2.44346,4.09409,10.3724,10.7799
0.5,-0.0301655,2.44346,4.20189,10.3723,10.6923
0.5,-0.0310381,2.44346,4.30882,10.372,10.6042
0.5,-0.0319108,2.44346,4.41486,10.3716,10.5155
0.5,-0.0327835,2.44346,4.52001,10.371,10.4261
0.5,-0.0336562,2.44346,4.62427,10.3702,10.3362
0.5,-0.0345288,2.44346,4.72763,10.3693,10.2458
0.5,-0.0354015,2.44346,4.83008,10.3683,10.1547
0.5,-0.0362741,2.44346,4.93162,10.3671,10.063
0.5,-0.0371468,2.44346,5.03224,10.3658,9.97077
0.5,-0.0380194,2.44346,5.13194,10.3643,9.87792
0.5,-0.038892,2.44346,5.2307,10.3627,9.78448
0.499999,-0.0397645,2.44346,5.32853,10.3609,9.69043
0.499998,-0.0406366,2.44346,5.42542,10.3589,9.59579
0.249181,-0.0406292,2.44346,5.52135,10.3569,9.50054
0.25,-0.0406251,2.44346,5.61633,10.3546,9.48603
6.32826e-06,0.0249753,0.592556,-5,10.1,10.5
6.37116e-06,0.025848,0.349066,-4.895,10.1,10.5301
6.42927e-06,0.0267206,0.349066,-4.78971,10.1012,10.5575
6.5019e-06,0.0275933,0.349066,-4.68415,10.1033,10.5825
6.58864e-06,0.028466,0.349066,-4.57837,10.1062,10.6055
6.68929e-06,0.0293387,0.349066,-4.47237,10.1097,10.6268
6.8038e-06,0.0302113,0.349066,-4.36617,10.1136,10.6468
6.93228e-06,0.031084,0.349066,-4.2598,10.1179,10.6657
7.07497e-06,0.0319567,0.349066,-4.15324,10.1226,10.6838
7.23219e-06,0.0328294,0.349066,-4.04652,10.1275,10.7013
7.40506e-06,0.0319567,0.349066,-3.93963,10.1327,10.7183
7.59324e-06,0.031084,0.349066,-3.83258,10.138,10.734
7.79738e-06,0.0302113,0.349066,-3.72538,10.1435,10.7488
8.0182e-06,0.0293387,0.349066,-3.61804,10.1491,10.7629
8.25649e-06,0.028466,0.349066,-3.51055,10.1548,10.7764
8.51308e-06,0.0275933,0.349066,-3.40294,10.1604,10.7894
8.78884e-06,0.0267206,0.349066,-3.29519,10.166,10.8022
9.08467e-06,0.025848,0.349066,-3.18732,10.1716,10.8147
9.40148e-06,0.0249753,0.349066,-3.07931,10.1772,10.827
9.74014e-06,0.0241026,0.349066,-2.97118,10.1827,10.8391
1.01015e-05,0.0232299,0.349066,-2.86293,10.1882,10.8512
1.04862e-05,0.0223573,0.349066,-2.75455,10.1936,10.8632
1.0895e-05,0.0214846,0.349066,-2.64605,10.1989,10.8751
1.1328e-05,0.0206119,0.349066,-2.53743,10.2042,10.887
1.17855e-05,0.0197392,0.349066,-2.42868,10.2093,10.8989
1.22671e-05,0.0188666,0.349066,-2.31981,10.2145,10.9107
1.27721e-05,0.0179939,0.349066,-2.21082,10.2195,10.9225
1.32991e-05,0.0171212,0.349066,-2.10171,10.2244,10.9343
1.38463e-05,0.0162486,0.349066,-1.99247,10.2293,10.9461
1.44111e-05,0.0153759,0.349066,-1.88312,10.2341,10.9579
1.49903e-05,0.0145032,0.349066,-1.77364,10.2388,10.9697
1.55799e-05,0.0136305,0.349066,-1.66404,10.2435,10.9815
1.61759e-05,0.0127579,0.349066,-1.55432,10.248,10.9933
1.67735e-05,0.0118852,0.349066,-1.44448,10.2525,11.0051
1.73683e-05,0.0110125,0.349066,-1.33451,10.2569,11.0169
1.79565e-05,0.0101398,0.349066,-1.22443,10.2612,11.0287
1.85351e-05,0.00926715,0.349066,-1.11422,10.2654,11.0405
1.91027e-05,0.00839448,0.349066,-1.0039,10.2695,11.0523
1.966e-05,0.00752181,0.349066,-0.893448,10.2736,11.0641
2.02105e-05,0.00664913,0.349066,-0.782879,10.2776,11.0759
2.07597e-05,0.00577646,0.402304,-0.672188,10.2814,11.0877
2.13162e-05,0.00490378,0.475034,-0.561377,10.2853,11.0995
2.18912e-05,0.00403111,0.574425,-0.450444,10.289,11.1113
2.24987e-05,0.00315843,0.714662,-0.339391,10.2926,11.1231
2.31533e-05,0.00228576,0.916526,-0.228216,10.2962,11.1349
2.3868e-05,0.00141308,1.20015,-0.11692,10.2996,11.1468
2.46521e-05,0.00054041,1.55317,-0.00550401,10.303,11.1586
2.55174e-05,-0.000332264,1.90374,0.106033,10.3063,11.1704
2.64872e-05,-0.00120494,2.18258,0.217692,10.3095,11.1823
2.76033e-05,-0.00207761,2.38036,0.329471,10.3126,11.1941
2.88035e-05,-0.00295029,2.44346,0.441371,10.3157,11.2059
3.00975e-05,-0.00382296,2.44346,0.553391,10.3186,11.2178
3.14965e-05,-0.00469564,2.44346,0.665533,10.3215,11.2296
3.30135e-05,-0.00556831,2.44346,0.777795,10.3242,11.2415
3.46642e-05,-0.00644099,2.44346,0.890178,10.3269,11.2534
3.64666e-05,-0.00731366,2.44346,1.00268,10.3295,11.2652
3.8443e-05,-0.00818633,2.44346,1.11531,10.332,11.2771
4.06196e-05,-0.00905901,2.44346,1.22805,10.3345,11.2889
4.3029e-05,-0.00993168,2.44346,1.34092,10.3368,11.3008
4.57113e-05,-0.0108044,2.44346,1.4539,10.339,11.3127
4.87169e-05,-0.011677,2.44346,1.56701,10.3412,11.3246
5.21099e-05,-0.0125497,2.44346,1.68023,10.3433,11.3365
5.5974e-05,-0.0134224,2.44346,1.79358,10.3453,11.3484
6.04204e-05,-0.0142951,2.44346,1.90705,10.3472,11.3602
6.56008e-05,-0.0151677,2.44346,2.02064,10.349,11.3721
7.17295e-05,-0.0160404,2.44346,2.13435,10.3507,11.384
7.9121e-05,-0.0169131,2.44346,2.24817,10.3523,11.3959
8.82617e-05,-0.0177858,2.44346,2.36212,10.3538,11.4079
9.99545e-05,-0.0186584,2.44346,2.47619,10.3553,11.4198
0.000115653,-0.0195311,2.44346,2.59038,10.3566,11.4317
0.00013836,-0.0204038,2.44346,2.70469,10.3579,11.4436
0.000175774,-0.0212764,2.44346,2.81912,10.3591,11.4555
0.000258171,-0.0221491,2.44346,2.93367,10.3602,11.4675
0.471306,-0.0230218,2.44346,3.04834,10.3611,11.4794
0.5,-0.0238945,2.44346,3.16313,10.362,11.4075
0.5,-0.0247671,2.44346,3.27721,10.3628,11.3244
0.5,-0.0256398,2.44346,3.39045,10.3635,11.2407
0.5,-0.0265125,2.44346,3.50285,10.364,11.1563
0.5,-0.0273852,2.44346,3.61442,10.3644,11.0713
0.5,-0.0282578,2.44346,3.72513,10.3647,10.9857
0.5,-0.0291305,2.44346,3.83499,10.3648,10.8995
0.5,-0.0300032,2.44346,3.94398,10.3647,10.8128
0.5,-0.0308759,2.44346,4.05211,10.3645,10.7254
0.5,-0.0317485,2.44346,4.15936,10.3642,10.6375
0.5,-0.0326212,2.44346,4.26574,10.3637,10.549
0.5,-0.0334939,2.44346,4.37123,10.3631,10.4599
0.5,-0.0343665,2.44346,4.47582,10.3623,10.3703
0.5,-0.0352392,2.44346,4.57952,10.3613,10.2801
0.5,-0.0361119,2.44346,4.68232,10.3602,10.1893
0.5,-0.0369846,2.44346,4.7842,10.359,10.0979
0.5,-0.0378572,2.44346,4.88517,10.3576,10.0059
0.5,-0.0387299,2.44346,4.98522,10.3561,9.91329
0.5,-0.0396025,2.44346,5.08434,10.3544,9.82012
0.5,-0.0404752,2.44346,5.18252,10.3525,9.72635
0.5,-0.0413478,2.44346,5.27976,10.3505,9.63198
0.5,-0.0422204,2.44346,5.37606,10.3484,9.53701
0.499999,-0.0430929,2.44346,5.4714,10.3461,9.44143
0.499998,-0.0439649,2.44346,5.56578,10.3437,9.34524
0.249023,-0.0439582,2.44346,5.6592,10.3411,9.24843
0.25,-0.0439545,2.44346,5.75165,10.3384,9.23364
4.85894e-06,0.0262986,0.592556,-5,10.15,8.5
4.88083e-06,0.0271713,0.349066,-4.915,10.15,8.5197
4.91091e-06,0.028044,0.349066,-4.8298,10.1505,8.53861
4.94884e-06,0.0289166,0.349066,-4.74442,10.1513,8.55685
4.99433e-06,0.0297893,0.349066,-4.65886,10.1525,8.5745
5.04721e-06,0.030662,0.349066,-4.57313,10.154,8.59166
5.10738e-06,0.0315347,0.349066,-4.48723,10.1558,8.60842
5.17477e-06,0.0324073,0.349066,-4.40117,10.1578,8.62484
5.24941e-06,0.03328,0.349066,-4.31495,10.1599,8.64098
5.33133e-06,0.0341527,0.349066,-4.22857,10.1623,8.6569
5.42063e-06,0.0350254,0.349066,-4.14204,10.1648,8.67264
5.51745e-06,0.035898,0.349066,-4.05535,10.1675,8.68823
5.62196e-06,0.0367707,0.349066,-3.96852,10.1703,8.7037
5.73436e-06,0.0376434,0.349066,-3.88153,10.1732,8.71907
5.85488e-06,0.0385161,0.349066,-3.79439,10.1763,8.73438
5.9838e-06,0.0393887,0.349066,-3.70711,10.1795,8.74963
6.12139e-06,0.0402614,0.349066,-3.61967,10.1828,8.76483
6.26797e-06,0.0411341,0.349066,-3.53209,10.1862,8.78001
6.42387e-06,0.0420067,0.349066,-3.44436,10.1898,8.79515
6.58945e-06,0.0428794,0.349066,-3.35649,10.1934,8.81029
6.76506e-06,0.043752,0.349066,-3.26847,10.1972,8.82541
6.9517e-06,0.0428793,0.349066,-3.1803,10.201,8.84053
7.14905e-06,0.0420067,0.349066,-3.09198,10.205,8.85507
7.35751e-06,0.041134,0.349066,-3.00352,10.209,8.86914
7.57745e-06,0.0402613,0.349066,-2.91492,10.2131,8.88283
7.8092e-06,0.0393886,0.349066,-2.82619,10.2172,8.89622
8.05309e-06,0.038516,0.349066,-2.73732,10.2213,8.90936
8.30934e-06,0.0376433,0.349066,-2.64832,10.2254,8.9223
8.57813e-06,0.0367706,0.349066,-2.55919,10.2295,8.93509
8.85953e-06,0.0358979,0.349066,-2.46994,10.2336,8.94775
9.15351e-06,0.0350253,0.349066,-2.38055,10.2376,8.9603
9.4599e-06,0.0341526,0.349066,-2.29104,10.2416,8.97278
9.77833e-06,0.0332799,0.349066,-2.2014,10.2456,8.98519
1.01083e-05,0.0324072,0.349066,-2.11163,10.2495,8.99755
1.04491e-05,0.0315346,0.349066,-2.02174,10.2534,9.00987
1.07997e-05,0.0306619,0.349066,-1.93172,10.2572,9.02215
1.1159e-05,0.0297892,0.349066,-1.84158,10.2609,9.03442
1.15255e-05,0.0289165,0.349066,-1.75131,10.2646,9.04666
1.18978e-05,0.0280439,0.349066,-1.66091,10.2683,9.05888
1.2274e-05,0.0271712,0.349066,-1.5704,10.2719,9.0711
1.26523e-05,0.0262985,0.349066,-1.47975,10.2754,9.0833
1.3031e-05,0.0254258,0.349066,-1.38899,10.2789,9.0955
1.34083e-05,0.0245532,0.349066,-1.2981,10.2823,9.10769
1.37827e-05,0.0236805,0.349066,-1.20708,10.2856,9.11987
1.41532e-05,0.0228078,0.349066,-1.11594,10.2889,9.13206
1.45193e-05,0.0219351,0.349066,-1.02468,10.2922,9.14424
1.4881e-05,0.0210625,0.349066,-0.933291,10.2953,9.15642
1.52394e-05,0.0201898,0.360881,-0.841779,10.2984,9.1686
1.55961e-05,0.0193171,0.401437,-0.750144,10.3015,9.18077
1.59537e-05,0.0184445,0.451564,-0.658384,10.3044,9.19295
1.63161e-05,0.0175718,0.514671,-0.566501,10.3074,9.20513
1.66878e-05,0.0166991,0.595705,-0.474494,10.3102,9.21731
1.70745e-05,0.0158264,0.701778,-0.382363,10.313,9.22949
1.74825e-05,0.0149538,0.842577,-0.290108,10.3157,9.24167
1.7918e-05,0.0140811,1.0291,-0.197729,10.3184,9.25385
1.83869e-05,0.0132084,1.26719,-0.105227,10.3209,9.26603
1.88939e-05,0.0123357,1.5442,-0.0126014,10.3235,9.27821
1.94447e-05,0.0114631,1.82338,0.0801481,10.3259,9.29039
2.00485e-05,0.0105904,2.06638,0.173021,10.3283,9.30258
2.07198e-05,0.00971772,2.258,0.266018,10.3307,9.31477
2.14299e-05,0.00884504,2.44346,0.359138,10.3329,9.32695
2.2182e-05,0.00797237,2.44346,0.452382,10.3351,9.33914
2.29797e-05,0.0070997,2.44346,0.545749,10.3372,9.35133
2.3827e-05,0.00622702,2.44346,0.639239,10.3393,9.36353
2.47284e-05,0.00535435,2.44346,0.732853,10.3413,9.37572
2.56891e-05,0.00448168,2.44346,0.826591,10.3432,9.38792
2.67146e-05,0.003609,2.44346,0.920451,10.3451,9.40011
2.78115e-05,0.00273633,2.44346,1.01444,10.3469,9.41231
2.89871e-05,0.00186366,2.44346,1.10854,10.3486,9.42451
3.02495e-05,0.000990984,2.44346,1.20277,10.3503,9.43671
3.16084e-05,0.000118311,2.44346,1.29713,10.3519,9.44892
3.30747e-05,-0.000754362,2.44346,1.3916,10.3534,9.46112
3.46608e-05,-0.00162703,2.44346,1.4862,10.3548,9.47333
3.63814e-05,-0.00249971,2.44346,1.58093,10.3562,9.48554
3.82535e-05,-0.00337238,2.44346,1.67577,10.3575,9.49775
4.02969e-05,-0.00424505,2.44346,1.77074,10.3588,9.50997
4.25351e-05,-0.00511773,2.44346,1.86584,10.3599,9.52218
4.49961e-05,-0.0059904,2.44346,1.96105,10.3611,9.5344
4.77132e-05,-0.00686307,2.44346,2.05639,10.3621,9.54662
5.07268e-05,-0.00773574,2.44346,2.15185,10.363,9.55884
5.4086e-05,-0.00860841,2.44346,2.24743,10.3639,9.57106
5.78514e-05,-0.00948109,2.44346,2.34314,10.3648,9.58329
6.2098e-05,-0.0103538,2.44346,2.43897,10.3655,9.59552
6.69209e-05,-0.0112264,2.44346,2.53492,10.3662,9.60775
7.2441e-05,-0.0120991,2.44346,2.631,10.3668,9.61998
7.88158e-05,-0.0129718,2.44346,2.7272,10.3673,9.63222
8.62532e-05,-0.0138444,2.44346,2.82352,10.3678,9.64445
9.50341e-05,-0.0147171,2.44346,2.91996,10.3682,9.65669
0.000105547,-0.0155898,2.44346,3.01653,10.3685,9.66894
0.000118345,-0.0164624,2.44346,3.11322,10.3688,9.68118
0.000134245,-0.0173351,2.44346,3.21003,10.3689,9.69343
0.0001545,-0.0182077,2.44346,3.30696,10.369,9.70568
0.00018115,-0.0190804,2.44346,3.40402,10.3691,9.71793
0.000217735,-0.019953,2.44346,3.5012,10.369,9.73018
0.000271014,-0.0208256,2.44346,3.5985,10.3689,9.74244
0.000355741,-0.0216982,2.44346,3.69593,10.3687,9.7547
0.000511754,-0.0225705,2.44346,3.79347,10.3684,9.76696
0.000901923,-0.023442,2.44346,3.89114,10.3681,9.77922
0.249114,-0.0234343,2.44346,3.98893,10.3677,9.79149
0.25,-0.0234301,2.44346,4.08685,10.3672,9.77767
5.0294e-06,0.0240648,0.592556,-5,10.15,8.75
5.05314e-06,0.0249375,0.349066,-4.9125,10.15,8.77035
5.08578e-06,0.0258101,0.349066,-4.8248,10.1505,8.7898
5.12694e-06,0.0266828,0.349066,-4.73691,10.1515,8.80845
5.17631e-06,0.0275555,0.349066,-4.64883,10.1528,8.82644
5.23371e-06,0.0284281,0.349066,-4.56058,10.1544,8.84387
5.29903e-06,0.0293008,0.349066,-4.47216,10.1563,8.86084
5.37222e-06,0.0301735,0.349066,-4.38358,10.1584,8.87743
5.4533e-06,0.0310462,0.349066,-4.29484,10.1608,8.8937
5.54233e-06,0.0319188,0.349066,-4.20594,10.1633,8.90972
5.63943e-06,0.0327915,0.349066,-4.11688,10.166,8.92554
5.74476e-06,0.0336642,0.349066,-4.02767,10.1689,8.9412
5.85851e-06,0.0345369,0.349066,-3.93831,10.1719,8.95673
5.98094e-06,0.0354095,0.349066,-3.84879,10.175,8.97216
6.11229e-06,0.0362822,0.349066,-3.75913,10.1782,8.98751
6.25288e-06,0.0371549,0.349066,-3.66932,10.1816,9.0028
6.40303e-06,0.0380276,0.349066,-3.57936,10.1851,9.01805
6.56309e-06,0.0389002,0.349066,-3.48925,10.1888,9.03326
6.73344e-06,0.0397729,0.349066,-3.399,10.1925,9.04844
6.91508e-06,0.0389003,0.349066,-3.3086,10.1963,9.06361
7.10772e-06,0.0380276,0.349066,-3.21805,10.2003,9.07816
7.31179e-06,0.0371549,0.349066,-3.12735,10.2043,9.09223
7.52769e-06,0.0362822,0.349066,-3.03652,10.2084,9.10589
7.75584e-06,0.0354096,0.349066,-2.94556,10.2125,9.11924
7.99659e-06,0.0345369,0.349066,-2.85445,10.2166,9.13234
8.25028e-06,0.0336642,0.349066,-2.76322,10.2207,9.14523
8.51716e-06,0.0327915,0.349066,-2.67186,10.2247,9.15796
8.79741e-06,0.0319189,0.349066,-2.58037,10.2288,9.17057
9.0911e-06,0.0310462,0.349066,-2.48875,10.2328,9.18307
9.39817e-06,0.0301735,0.349066,-2.39701,10.2368,9.1955
9.71839e-06,0.0293008,0.349066,-2.30514,10.2407,9.20785
1.00514e-05,0.0284282,0.349066,-2.21314,10.2446,9.22016
1.03965e-05,0.0275555,0.349066,-2.12102,10.2484,9.23243
1.07528e-05,0.0266828,0.349066,-2.02877,10.2522,9.24467
1.11194e-05,0.0258101,0.349066,-1.9364,10.2559,9.25689
1.14947e-05,0.0249375,0.349066,-1.8439,10.2595,9.26909
1.18771e-05,0.0240648,0.349066,-1.75128,10.2631,9.28127
1.2265e-05,0.0231921,0.349066,-1.65854,10.2667,9.29344
1.26561e-05,0.0223194,0.349066,-1.56567,10.2701,9.3056
1.30485e-05,0.0214468,0.349066,-1.47267,10.2735,9.31776
1.34401e-05,0.0205741,0.349066,-1.37956,10.2769,9.32991
1.38289e-05,0.0197014,0.349066,-1.28631,10.2802,9.34206
1.42134e-05,0.0188288,0.349066,-1.19295,10.2834,9.3542
1.45924e-05,0.0179561,0.349066,-1.09946,10.2865,9.36634
1.49654e-05,0.0170834,0.349066,-1.00585,10.2896,9.37849
1.53327e-05,0.0162107,0.349066,-0.912111,10.2927,9.39063
1.56956e-05,0.0153381,0.36202,-0.818252,10.2956,9.40277
1.60561e-05,0.0144654,0.405398,-0.724269,10.2985,9.41491
1.64174e-05,0.0135927,0.45963,-0.630162,10.3013,9.42706
1.67838e-05,0.01272,0.528824,-0.535932,10.3041,9.4392
1.71605e-05,0.0118474,0.619031,-0.441578,10.3068,9.45134
1.75538e-05,0.0109747,0.739016,-0.347101,10.3094,9.46349
1.79703e-05,0.010102,0.900454,-0.252501,10.312,9.47564
1.84161e-05,0.00922934,1.11498,-0.157777,10.3145,9.48779
